"","gutenberg_id","text","author","title"
"78",345,"","Stoker, Bram","Dracula"
"79",345,"","Stoker, Bram","Dracula"
"80",345,"CHAPTER I","Stoker, Bram","Dracula"
"81",345,"","Stoker, Bram","Dracula"
"82",345,"JONATHAN HARKER'S JOURNAL","Stoker, Bram","Dracula"
"83",345,"","Stoker, Bram","Dracula"
"84",345,"(_Kept in shorthand._)","Stoker, Bram","Dracula"
"85",345,"","Stoker, Bram","Dracula"
"86",345,"","Stoker, Bram","Dracula"
"87",345,"_3 May. Bistritz._--Left Munich at 8:35 P. M., on 1st May, arriving at","Stoker, Bram","Dracula"
"88",345,"Vienna early next morning; should have arrived at 6:46, but train was an","Stoker, Bram","Dracula"
"89",345,"hour late. Buda-Pesth seems a wonderful place, from the glimpse which I","Stoker, Bram","Dracula"
"90",345,"got of it from the train and the little I could walk through the","Stoker, Bram","Dracula"
"91",345,"streets. I feared to go very far from the station, as we had arrived","Stoker, Bram","Dracula"
"92",345,"late and would start as near the correct time as possible. The","Stoker, Bram","Dracula"
"93",345,"impression I had was that we were leaving the West and entering the","Stoker, Bram","Dracula"
"94",345,"East; the most western of splendid bridges over the Danube, which is","Stoker, Bram","Dracula"
"95",345,"here of noble width and depth, took us among the traditions of Turkish","Stoker, Bram","Dracula"
"96",345,"rule.","Stoker, Bram","Dracula"
"97",345,"","Stoker, Bram","Dracula"
"98",345,"We left in pretty good time, and came after nightfall to Klausenburgh.","Stoker, Bram","Dracula"
"99",345,"Here I stopped for the night at the Hotel Royale. I had for dinner, or","Stoker, Bram","Dracula"
"100",345,"rather supper, a chicken done up some way with red pepper, which was","Stoker, Bram","Dracula"
"101",345,"very good but thirsty. (_Mem._, get recipe for Mina.) I asked the","Stoker, Bram","Dracula"
"102",345,"waiter, and he said it was called ""paprika hendl,"" and that, as it was a","Stoker, Bram","Dracula"
"103",345,"national dish, I should be able to get it anywhere along the","Stoker, Bram","Dracula"
"104",345,"Carpathians. I found my smattering of German very useful here; indeed, I","Stoker, Bram","Dracula"
"105",345,"don't know how I should be able to get on without it.","Stoker, Bram","Dracula"
"106",345,"","Stoker, Bram","Dracula"
"107",345,"Having had some time at my disposal when in London, I had visited the","Stoker, Bram","Dracula"
"108",345,"British Museum, and made search among the books and maps in the library","Stoker, Bram","Dracula"
"109",345,"regarding Transylvania; it had struck me that some foreknowledge of the","Stoker, Bram","Dracula"
"110",345,"country could hardly fail to have some importance in dealing with a","Stoker, Bram","Dracula"
"111",345,"nobleman of that country. I find that the district he named is in the","Stoker, Bram","Dracula"
"112",345,"extreme east of the country, just on the borders of three states,","Stoker, Bram","Dracula"
"113",345,"Transylvania, Moldavia and Bukovina, in the midst of the Carpathian","Stoker, Bram","Dracula"
"114",345,"mountains; one of the wildest and least known portions of Europe. I was","Stoker, Bram","Dracula"
"115",345,"not able to light on any map or work giving the exact locality of the","Stoker, Bram","Dracula"
"116",345,"Castle Dracula, as there are no maps of this country as yet to compare","Stoker, Bram","Dracula"
"117",345,"with our own Ordnance Survey maps; but I found that Bistritz, the post","Stoker, Bram","Dracula"
"118",345,"town named by Count Dracula, is a fairly well-known place. I shall enter","Stoker, Bram","Dracula"
"119",345,"here some of my notes, as they may refresh my memory when I talk over my","Stoker, Bram","Dracula"
"120",345,"travels with Mina.","Stoker, Bram","Dracula"
"121",345,"","Stoker, Bram","Dracula"
"122",345,"In the population of Transylvania there are four distinct nationalities:","Stoker, Bram","Dracula"
"123",345,"Saxons in the South, and mixed with them the Wallachs, who are the","Stoker, Bram","Dracula"
"124",345,"descendants of the Dacians; Magyars in the West, and Szekelys in the","Stoker, Bram","Dracula"
"125",345,"East and North. I am going among the latter, who claim to be descended","Stoker, Bram","Dracula"
"126",345,"from Attila and the Huns. This may be so, for when the Magyars conquered","Stoker, Bram","Dracula"
"127",345,"the country in the eleventh century they found the Huns settled in it. I","Stoker, Bram","Dracula"
"128",345,"read that every known superstition in the world is gathered into the","Stoker, Bram","Dracula"
"129",345,"horseshoe of the Carpathians, as if it were the centre of some sort of","Stoker, Bram","Dracula"
"130",345,"imaginative whirlpool; if so my stay may be very interesting. (_Mem._, I","Stoker, Bram","Dracula"
"131",345,"must ask the Count all about them.)","Stoker, Bram","Dracula"
"132",345,"","Stoker, Bram","Dracula"
"133",345,"I did not sleep well, though my bed was comfortable enough, for I had","Stoker, Bram","Dracula"
"134",345,"all sorts of queer dreams. There was a dog howling all night under my","Stoker, Bram","Dracula"
"135",345,"window, which may have had something to do with it; or it may have been","Stoker, Bram","Dracula"
"136",345,"the paprika, for I had to drink up all the water in my carafe, and was","Stoker, Bram","Dracula"
"137",345,"still thirsty. Towards morning I slept and was wakened by the continuous","Stoker, Bram","Dracula"
"138",345,"knocking at my door, so I guess I must have been sleeping soundly then.","Stoker, Bram","Dracula"
"139",345,"I had for breakfast more paprika, and a sort of porridge of maize flour","Stoker, Bram","Dracula"
"140",345,"which they said was ""mamaliga,"" and egg-plant stuffed with forcemeat, a","Stoker, Bram","Dracula"
"141",345,"very excellent dish, which they call ""impletata."" (_Mem._, get recipe","Stoker, Bram","Dracula"
"142",345,"for this also.) I had to hurry breakfast, for the train started a little","Stoker, Bram","Dracula"
"143",345,"before eight, or rather it ought to have done so, for after rushing to","Stoker, Bram","Dracula"
"144",345,"the station at 7:30 I had to sit in the carriage for more than an hour","Stoker, Bram","Dracula"
"145",345,"before we began to move. It seems to me that the further east you go the","Stoker, Bram","Dracula"
"146",345,"more unpunctual are the trains. What ought they to be in China?","Stoker, Bram","Dracula"
"147",345,"","Stoker, Bram","Dracula"
"148",345,"All day long we seemed to dawdle through a country which was full of","Stoker, Bram","Dracula"
"149",345,"beauty of every kind. Sometimes we saw little towns or castles on the","Stoker, Bram","Dracula"
"150",345,"top of steep hills such as we see in old missals; sometimes we ran by","Stoker, Bram","Dracula"
"151",345,"rivers and streams which seemed from the wide stony margin on each side","Stoker, Bram","Dracula"
"152",345,"of them to be subject to great floods. It takes a lot of water, and","Stoker, Bram","Dracula"
"153",345,"running strong, to sweep the outside edge of a river clear. At every","Stoker, Bram","Dracula"
"154",345,"station there were groups of people, sometimes crowds, and in all sorts","Stoker, Bram","Dracula"
"155",345,"of attire. Some of them were just like the peasants at home or those I","Stoker, Bram","Dracula"
"156",345,"saw coming through France and Germany, with short jackets and round hats","Stoker, Bram","Dracula"
"157",345,"and home-made trousers; but others were very picturesque. The women","Stoker, Bram","Dracula"
"158",345,"looked pretty, except when you got near them, but they were very clumsy","Stoker, Bram","Dracula"
"159",345,"about the waist. They had all full white sleeves of some kind or other,","Stoker, Bram","Dracula"
"160",345,"and most of them had big belts with a lot of strips of something","Stoker, Bram","Dracula"
"161",345,"fluttering from them like the dresses in a ballet, but of course there","Stoker, Bram","Dracula"
"162",345,"were petticoats under them. The strangest figures we saw were the","Stoker, Bram","Dracula"
"163",345,"Slovaks, who were more barbarian than the rest, with their big cow-boy","Stoker, Bram","Dracula"
"164",345,"hats, great baggy dirty-white trousers, white linen shirts, and enormous","Stoker, Bram","Dracula"
"165",345,"heavy leather belts, nearly a foot wide, all studded over with brass","Stoker, Bram","Dracula"
"166",345,"nails. They wore high boots, with their trousers tucked into them, and","Stoker, Bram","Dracula"
"167",345,"had long black hair and heavy black moustaches. They are very","Stoker, Bram","Dracula"
"168",345,"picturesque, but do not look prepossessing. On the stage they would be","Stoker, Bram","Dracula"
"169",345,"set down at once as some old Oriental band of brigands. They are,","Stoker, Bram","Dracula"
"170",345,"however, I am told, very harmless and rather wanting in natural","Stoker, Bram","Dracula"
"171",345,"self-assertion.","Stoker, Bram","Dracula"
"172",345,"","Stoker, Bram","Dracula"
"173",345,"It was on the dark side of twilight when we got to Bistritz, which is a","Stoker, Bram","Dracula"
"174",345,"very interesting old place. Being practically on the frontier--for the","Stoker, Bram","Dracula"
"175",345,"Borgo Pass leads from it into Bukovina--it has had a very stormy","Stoker, Bram","Dracula"
"176",345,"existence, and it certainly shows marks of it. Fifty years ago a series","Stoker, Bram","Dracula"
"177",345,"of great fires took place, which made terrible havoc on five separate","Stoker, Bram","Dracula"
"178",345,"occasions. At the very beginning of the seventeenth century it underwent","Stoker, Bram","Dracula"
"179",345,"a siege of three weeks and lost 13,000 people, the casualties of war","Stoker, Bram","Dracula"
"180",345,"proper being assisted by famine and disease.","Stoker, Bram","Dracula"
"181",345,"","Stoker, Bram","Dracula"
"182",345,"Count Dracula had directed me to go to the Golden Krone Hotel, which I","Stoker, Bram","Dracula"
"183",345,"found, to my great delight, to be thoroughly old-fashioned, for of","Stoker, Bram","Dracula"
"184",345,"course I wanted to see all I could of the ways of the country. I was","Stoker, Bram","Dracula"
"185",345,"evidently expected, for when I got near the door I faced a","Stoker, Bram","Dracula"
"186",345,"cheery-looking elderly woman in the usual peasant dress--white","Stoker, Bram","Dracula"
"187",345,"undergarment with long double apron, front, and back, of coloured stuff","Stoker, Bram","Dracula"
"188",345,"fitting almost too tight for modesty. When I came close she bowed and","Stoker, Bram","Dracula"
"189",345,"said, ""The Herr Englishman?"" ""Yes,"" I said, ""Jonathan Harker."" She","Stoker, Bram","Dracula"
"190",345,"smiled, and gave some message to an elderly man in white shirt-sleeves,","Stoker, Bram","Dracula"
"191",345,"who had followed her to the door. He went, but immediately returned with","Stoker, Bram","Dracula"
"192",345,"a letter:--","Stoker, Bram","Dracula"
"193",345,"","Stoker, Bram","Dracula"
"194",345,"     ""My Friend.--Welcome to the Carpathians. I am anxiously expecting","Stoker, Bram","Dracula"
"195",345,"     you. Sleep well to-night. At three to-morrow the diligence will","Stoker, Bram","Dracula"
"196",345,"     start for Bukovina; a place on it is kept for you. At the Borgo","Stoker, Bram","Dracula"
"197",345,"     Pass my carriage will await you and will bring you to me. I trust","Stoker, Bram","Dracula"
"198",345,"     that your journey from London has been a happy one, and that you","Stoker, Bram","Dracula"
"199",345,"     will enjoy your stay in my beautiful land.","Stoker, Bram","Dracula"
"200",345,"","Stoker, Bram","Dracula"
"201",345,"""Your friend,","Stoker, Bram","Dracula"
"202",345,"","Stoker, Bram","Dracula"
"203",345,"""DRACULA.""","Stoker, Bram","Dracula"
"204",345,"","Stoker, Bram","Dracula"
"205",345,"","Stoker, Bram","Dracula"
"206",345,"_4 May._--I found that my landlord had got a letter from the Count,","Stoker, Bram","Dracula"
"207",345,"directing him to secure the best place on the coach for me; but on","Stoker, Bram","Dracula"
"208",345,"making inquiries as to details he seemed somewhat reticent, and","Stoker, Bram","Dracula"
"209",345,"pretended that he could not understand my German. This could not be","Stoker, Bram","Dracula"
"210",345,"true, because up to then he had understood it perfectly; at least, he","Stoker, Bram","Dracula"
"211",345,"answered my questions exactly as if he did. He and his wife, the old","Stoker, Bram","Dracula"
"212",345,"lady who had received me, looked at each other in a frightened sort of","Stoker, Bram","Dracula"
"213",345,"way. He mumbled out that the money had been sent in a letter, and that","Stoker, Bram","Dracula"
"214",345,"was all he knew. When I asked him if he knew Count Dracula, and could","Stoker, Bram","Dracula"
"215",345,"tell me anything of his castle, both he and his wife crossed themselves,","Stoker, Bram","Dracula"
"216",345,"and, saying that they knew nothing at all, simply refused to speak","Stoker, Bram","Dracula"
"217",345,"further. It was so near the time of starting that I had no time to ask","Stoker, Bram","Dracula"
"218",345,"any one else, for it was all very mysterious and not by any means","Stoker, Bram","Dracula"
"219",345,"comforting.","Stoker, Bram","Dracula"
"220",345,"","Stoker, Bram","Dracula"
"221",345,"Just before I was leaving, the old lady came up to my room and said in a","Stoker, Bram","Dracula"
"222",345,"very hysterical way:","Stoker, Bram","Dracula"
"223",345,"","Stoker, Bram","Dracula"
"224",345,"""Must you go? Oh! young Herr, must you go?"" She was in such an excited","Stoker, Bram","Dracula"
"225",345,"state that she seemed to have lost her grip of what German she knew, and","Stoker, Bram","Dracula"
"226",345,"mixed it all up with some other language which I did not know at all. I","Stoker, Bram","Dracula"
"227",345,"was just able to follow her by asking many questions. When I told her","Stoker, Bram","Dracula"
"228",345,"that I must go at once, and that I was engaged on important business,","Stoker, Bram","Dracula"
"229",345,"she asked again:","Stoker, Bram","Dracula"
"230",345,"","Stoker, Bram","Dracula"
"231",345,"""Do you know what day it is?"" I answered that it was the fourth of May.","Stoker, Bram","Dracula"
"232",345,"She shook her head as she said again:","Stoker, Bram","Dracula"
"233",345,"","Stoker, Bram","Dracula"
"234",345,"""Oh, yes! I know that! I know that, but do you know what day it is?"" On","Stoker, Bram","Dracula"
"235",345,"my saying that I did not understand, she went on:","Stoker, Bram","Dracula"
"236",345,"","Stoker, Bram","Dracula"
"237",345,"""It is the eve of St. George's Day. Do you not know that to-night, when","Stoker, Bram","Dracula"
"238",345,"the clock strikes midnight, all the evil things in the world will have","Stoker, Bram","Dracula"
"239",345,"full sway? Do you know where you are going, and what you are going to?""","Stoker, Bram","Dracula"
"240",345,"She was in such evident distress that I tried to comfort her, but","Stoker, Bram","Dracula"
"241",345,"without effect. Finally she went down on her knees and implored me not","Stoker, Bram","Dracula"
"242",345,"to go; at least to wait a day or two before starting. It was all very","Stoker, Bram","Dracula"
"243",345,"ridiculous but I did not feel comfortable. However, there was business","Stoker, Bram","Dracula"
"244",345,"to be done, and I could allow nothing to interfere with it. I therefore","Stoker, Bram","Dracula"
"245",345,"tried to raise her up, and said, as gravely as I could, that I thanked","Stoker, Bram","Dracula"
"246",345,"her, but my duty was imperative, and that I must go. She then rose and","Stoker, Bram","Dracula"
"247",345,"dried her eyes, and taking a crucifix from her neck offered it to me. I","Stoker, Bram","Dracula"
"248",345,"did not know what to do, for, as an English Churchman, I have been","Stoker, Bram","Dracula"
"249",345,"taught to regard such things as in some measure idolatrous, and yet it","Stoker, Bram","Dracula"
"250",345,"seemed so ungracious to refuse an old lady meaning so well and in such a","Stoker, Bram","Dracula"
"251",345,"state of mind. She saw, I suppose, the doubt in my face, for she put the","Stoker, Bram","Dracula"
"252",345,"rosary round my neck, and said, ""For your mother's sake,"" and went out","Stoker, Bram","Dracula"
"253",345,"of the room. I am writing up this part of the diary whilst I am waiting","Stoker, Bram","Dracula"
"254",345,"for the coach, which is, of course, late; and the crucifix is still","Stoker, Bram","Dracula"
"255",345,"round my neck. Whether it is the old lady's fear, or the many ghostly","Stoker, Bram","Dracula"
"256",345,"traditions of this place, or the crucifix itself, I do not know, but I","Stoker, Bram","Dracula"
"257",345,"am not feeling nearly as easy in my mind as usual. If this book should","Stoker, Bram","Dracula"
"258",345,"ever reach Mina before I do, let it bring my good-bye. Here comes the","Stoker, Bram","Dracula"
"259",345,"coach!","Stoker, Bram","Dracula"
"260",345,"","Stoker, Bram","Dracula"
"261",345,"       *       *       *       *       *","Stoker, Bram","Dracula"
"262",345,"","Stoker, Bram","Dracula"
"263",345,"_5 May. The Castle._--The grey of the morning has passed, and the sun is","Stoker, Bram","Dracula"
"264",345,"high over the distant horizon, which seems jagged, whether with trees or","Stoker, Bram","Dracula"
"265",345,"hills I know not, for it is so far off that big things and little are","Stoker, Bram","Dracula"
"266",345,"mixed. I am not sleepy, and, as I am not to be called till I awake,","Stoker, Bram","Dracula"
"267",345,"naturally I write till sleep comes. There are many odd things to put","Stoker, Bram","Dracula"
"268",345,"down, and, lest who reads them may fancy that I dined too well before I","Stoker, Bram","Dracula"
"269",345,"left Bistritz, let me put down my dinner exactly. I dined on what they","Stoker, Bram","Dracula"
"270",345,"called ""robber steak""--bits of bacon, onion, and beef, seasoned with red","Stoker, Bram","Dracula"
"271",345,"pepper, and strung on sticks and roasted over the fire, in the simple","Stoker, Bram","Dracula"
"272",345,"style of the London cat's meat! The wine was Golden Mediasch, which","Stoker, Bram","Dracula"
"273",345,"produces a queer sting on the tongue, which is, however, not","Stoker, Bram","Dracula"
"274",345,"disagreeable. I had only a couple of glasses of this, and nothing else.","Stoker, Bram","Dracula"
"275",345,"","Stoker, Bram","Dracula"
"276",345,"When I got on the coach the driver had not taken his seat, and I saw him","Stoker, Bram","Dracula"
"277",345,"talking with the landlady. They were evidently talking of me, for every","Stoker, Bram","Dracula"
"278",345,"now and then they looked at me, and some of the people who were sitting","Stoker, Bram","Dracula"
"279",345,"on the bench outside the door--which they call by a name meaning","Stoker, Bram","Dracula"
"280",345,"""word-bearer""--came and listened, and then looked at me, most of them","Stoker, Bram","Dracula"
"281",345,"pityingly. I could hear a lot of words often repeated, queer words, for","Stoker, Bram","Dracula"
"282",345,"there were many nationalities in the crowd; so I quietly got my polyglot","Stoker, Bram","Dracula"
"283",345,"dictionary from my bag and looked them out. I must say they were not","Stoker, Bram","Dracula"
"284",345,"cheering to me, for amongst them were ""Ordog""--Satan, ""pokol""--hell,","Stoker, Bram","Dracula"
"285",345,"""stregoica""--witch, ""vrolok"" and ""vlkoslak""--both of which mean the same","Stoker, Bram","Dracula"
"286",345,"thing, one being Slovak and the other Servian for something that is","Stoker, Bram","Dracula"
"287",345,"either were-wolf or vampire. (_Mem._, I must ask the Count about these","Stoker, Bram","Dracula"
"288",345,"superstitions)","Stoker, Bram","Dracula"
"289",345,"","Stoker, Bram","Dracula"
"290",345,"When we started, the crowd round the inn door, which had by this time","Stoker, Bram","Dracula"
"291",345,"swelled to a considerable size, all made the sign of the cross and","Stoker, Bram","Dracula"
"292",345,"pointed two fingers towards me. With some difficulty I got a","Stoker, Bram","Dracula"
"293",345,"fellow-passenger to tell me what they meant; he would not answer at","Stoker, Bram","Dracula"
"294",345,"first, but on learning that I was English, he explained that it was a","Stoker, Bram","Dracula"
"295",345,"charm or guard against the evil eye. This was not very pleasant for me,","Stoker, Bram","Dracula"
"296",345,"just starting for an unknown place to meet an unknown man; but every one","Stoker, Bram","Dracula"
"297",345,"seemed so kind-hearted, and so sorrowful, and so sympathetic that I","Stoker, Bram","Dracula"
"298",345,"could not but be touched. I shall never forget the last glimpse which I","Stoker, Bram","Dracula"
"299",345,"had of the inn-yard and its crowd of picturesque figures, all crossing","Stoker, Bram","Dracula"
"300",345,"themselves, as they stood round the wide archway, with its background of","Stoker, Bram","Dracula"
"301",345,"rich foliage of oleander and orange trees in green tubs clustered in the","Stoker, Bram","Dracula"
"302",345,"centre of the yard. Then our driver, whose wide linen drawers covered","Stoker, Bram","Dracula"
"303",345,"the whole front of the box-seat--""gotza"" they call them--cracked his big","Stoker, Bram","Dracula"
"304",345,"whip over his four small horses, which ran abreast, and we set off on","Stoker, Bram","Dracula"
"305",345,"our journey.","Stoker, Bram","Dracula"
"306",345,"","Stoker, Bram","Dracula"
"307",345,"I soon lost sight and recollection of ghostly fears in the beauty of the","Stoker, Bram","Dracula"
"308",345,"scene as we drove along, although had I known the language, or rather","Stoker, Bram","Dracula"
"309",345,"languages, which my fellow-passengers were speaking, I might not have","Stoker, Bram","Dracula"
"310",345,"been able to throw them off so easily. Before us lay a green sloping","Stoker, Bram","Dracula"
"311",345,"land full of forests and woods, with here and there steep hills, crowned","Stoker, Bram","Dracula"
"312",345,"with clumps of trees or with farmhouses, the blank gable end to the","Stoker, Bram","Dracula"
"313",345,"road. There was everywhere a bewildering mass of fruit blossom--apple,","Stoker, Bram","Dracula"
"314",345,"plum, pear, cherry; and as we drove by I could see the green grass under","Stoker, Bram","Dracula"
"315",345,"the trees spangled with the fallen petals. In and out amongst these","Stoker, Bram","Dracula"
"316",345,"green hills of what they call here the ""Mittel Land"" ran the road,","Stoker, Bram","Dracula"
"317",345,"losing itself as it swept round the grassy curve, or was shut out by the","Stoker, Bram","Dracula"
"318",345,"straggling ends of pine woods, which here and there ran down the","Stoker, Bram","Dracula"
"319",345,"hillsides like tongues of flame. The road was rugged, but still we","Stoker, Bram","Dracula"
"320",345,"seemed to fly over it with a feverish haste. I could not understand then","Stoker, Bram","Dracula"
"321",345,"what the haste meant, but the driver was evidently bent on losing no","Stoker, Bram","Dracula"
"322",345,"time in reaching Borgo Prund. I was told that this road is in summertime","Stoker, Bram","Dracula"
"323",345,"excellent, but that it had not yet been put in order after the winter","Stoker, Bram","Dracula"
"324",345,"snows. In this respect it is different from the general run of roads in","Stoker, Bram","Dracula"
"325",345,"the Carpathians, for it is an old tradition that they are not to be kept","Stoker, Bram","Dracula"
"326",345,"in too good order. Of old the Hospadars would not repair them, lest the","Stoker, Bram","Dracula"
"327",345,"Turk should think that they were preparing to bring in foreign troops,","Stoker, Bram","Dracula"
"328",345,"and so hasten the war which was always really at loading point.","Stoker, Bram","Dracula"
"329",345,"","Stoker, Bram","Dracula"
"330",345,"Beyond the green swelling hills of the Mittel Land rose mighty slopes","Stoker, Bram","Dracula"
"331",345,"of forest up to the lofty steeps of the Carpathians themselves. Right","Stoker, Bram","Dracula"
"332",345,"and left of us they towered, with the afternoon sun falling full upon","Stoker, Bram","Dracula"
"333",345,"them and bringing out all the glorious colours of this beautiful range,","Stoker, Bram","Dracula"
"334",345,"deep blue and purple in the shadows of the peaks, green and brown where","Stoker, Bram","Dracula"
"335",345,"grass and rock mingled, and an endless perspective of jagged rock and","Stoker, Bram","Dracula"
"336",345,"pointed crags, till these were themselves lost in the distance, where","Stoker, Bram","Dracula"
"337",345,"the snowy peaks rose grandly. Here and there seemed mighty rifts in the","Stoker, Bram","Dracula"
"338",345,"mountains, through which, as the sun began to sink, we saw now and again","Stoker, Bram","Dracula"
"339",345,"the white gleam of falling water. One of my companions touched my arm as","Stoker, Bram","Dracula"
"340",345,"we swept round the base of a hill and opened up the lofty, snow-covered","Stoker, Bram","Dracula"
"341",345,"peak of a mountain, which seemed, as we wound on our serpentine way, to","Stoker, Bram","Dracula"
"342",345,"be right before us:--","Stoker, Bram","Dracula"
"343",345,"","Stoker, Bram","Dracula"
"344",345,"""Look! Isten szek!""--""God's seat!""--and he crossed himself reverently.","Stoker, Bram","Dracula"
"345",345,"","Stoker, Bram","Dracula"
"346",345,"As we wound on our endless way, and the sun sank lower and lower behind","Stoker, Bram","Dracula"
"347",345,"us, the shadows of the evening began to creep round us. This was","Stoker, Bram","Dracula"
"348",345,"emphasised by the fact that the snowy mountain-top still held the","Stoker, Bram","Dracula"
"349",345,"sunset, and seemed to glow out with a delicate cool pink. Here and there","Stoker, Bram","Dracula"
"350",345,"we passed Cszeks and Slovaks, all in picturesque attire, but I noticed","Stoker, Bram","Dracula"
"351",345,"that goitre was painfully prevalent. By the roadside were many crosses,","Stoker, Bram","Dracula"
"352",345,"and as we swept by, my companions all crossed themselves. Here and there","Stoker, Bram","Dracula"
"353",345,"was a peasant man or woman kneeling before a shrine, who did not even","Stoker, Bram","Dracula"
"354",345,"turn round as we approached, but seemed in the self-surrender of","Stoker, Bram","Dracula"
"355",345,"devotion to have neither eyes nor ears for the outer world. There were","Stoker, Bram","Dracula"
"356",345,"many things new to me: for instance, hay-ricks in the trees, and here","Stoker, Bram","Dracula"
"357",345,"and there very beautiful masses of weeping birch, their white stems","Stoker, Bram","Dracula"
